Generation     Indiv    Father    Mother       bvNormUnres1        bvNormRestr1       ddNormUnres1        ddNormRestr1       gvNormUnres1        gvNormRestr1       phenoNormUnres1     phenoNormRestr1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         1        91         0         0        0.0831576325        0.1005114740        0.0000000000        0.0000000000        0.0831576325        0.1005114740        0.1606776965        0.2166730075
         1        92         0         0       -0.4683886025       -0.0267461118        0.0000000000        0.0000000000       -0.4683886025       -0.0267461118       -0.1413587575        0.5864804393
         1        93         0         0        0.6302483397        0.4849027508        0.0000000000        0.0000000000        0.6302483397        0.4849027508       -0.4180297403        1.3760829280
         1        94         0         0       -0.2691362964       -0.5252532738        0.0000000000        0.0000000000       -0.2691362964       -0.5252532738        0.8423184920       -1.0661909528
         1        95         0         0        0.4990928202       -0.5453903486        0.0000000000        0.0000000000        0.4990928202       -0.5453903486        0.3271834452       -0.8784789923
         1        96         0         0       -0.8916583485        0.1186665157        0.0000000000        0.0000000000       -0.8916583485        0.1186665157       -0.8268573260        0.1852409785
         1        97         0         0       -0.3488107574        0.3329657108        0.0000000000        0.0000000000       -0.3488107574        0.3329657108       -0.3635618501        0.5868428957
         1        98         0         0        0.4988862456        0.4613879779        0.0000000000        0.0000000000        0.4988862456        0.4613879779       -0.1874402570        0.3595580208
         1        99         0         0        0.6000256290        0.4361080419        0.0000000000        0.0000000000        0.6000256290        0.4361080419        0.6168001703       -0.0175656091
         1       100         0         0       -1.4787437810       -0.8560847170        0.0000000000        0.0000000000       -1.4787437810       -0.8560847170       -1.2883419099       -1.6435923938
         1       101         0         0        0.5406438388        0.0996801792        0.0000000000        0.0000000000        0.5406438388        0.0996801792        0.3034592731        0.4395396576
         1       102         0         0        0.0339958381        0.4422988005        0.0000000000        0.0000000000        0.0339958381        0.4422988005       -2.1620600789       -0.0429818669
         1       103         0         0       -0.0877978950        0.1845622289        0.0000000000        0.0000000000       -0.0877978950        0.1845622289       -0.0976825922       -0.3054571045
         1       104         0         0        1.0992236692       -0.2789772263        0.0000000000        0.0000000000        1.0992236692       -0.2789772263        2.1620865319        0.3125569803
         1       105         0         0        0.1765558840       -0.3042182420        0.0000000000        0.0000000000        0.1765558840       -0.3042182420        0.5422472629       -0.4051130870
         1       106         0         0        0.4006331588       -0.4109799280        0.0000000000        0.0000000000        0.4006331588       -0.4109799280       -0.7444758571       -0.3381066312
         1       107         0         0        0.2291545134        0.1357847548        0.0000000000        0.0000000000        0.2291545134        0.1357847548        1.4707373165        0.4764971697
         1       108         0         0       -0.2549493596       -0.3061503015        0.0000000000        0.0000000000       -0.2549493596       -0.3061503015       -1.7891941889       -0.2077546747
         1       109         0         0       -1.1489662708        1.0320921546        0.0000000000        0.0000000000       -1.1489662708        1.0320921546       -2.4217755517        0.5621690536
         1       110         0         0        0.8073358760        0.2342111590        0.0000000000        0.0000000000        0.8073358760        0.2342111590        0.3236720793       -0.1606018631
         1       111         0         0       -0.3650607921        0.9124564432        0.0000000000        0.0000000000       -0.3650607921        0.9124564432       -0.8871572311        1.3351328200
         1       112         0         0       -0.5893698304       -0.3557261451        0.0000000000        0.0000000000       -0.5893698304       -0.3557261451       -0.6519554970       -0.0213531537
