Generation     Indiv    Father    Mother       bvNormUnres1        bvNormRestr1       ddNormUnres1        ddNormRestr1       gvNormUnres1        gvNormRestr1       phenoNormUnres1     phenoNormRestr1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         1        69         0         0        1.0598860288        0.0795735013        0.0000000000        0.0000000000        1.0598860288        0.0795735013        1.2807273200        0.1771490789
         1        70         0         0        0.6032028168       -0.1339642775        0.0000000000        0.0000000000        0.6032028168       -0.1339642775        1.1183534216        0.3055866398
         1        71         0         0        0.7733937567       -0.1618541411        0.0000000000        0.0000000000        0.7733937567       -0.1618541411        1.6025927969        0.5320767101
         1        72         0         0        0.7658819421       -0.3714403952        0.0000000000        0.0000000000        0.7658819421       -0.3714403952        1.2148307276       -1.2010789640
         1        73         0         0        0.6262306956        0.2211589519        0.0000000000        0.0000000000        0.6262306956        0.2211589519        0.3867973829       -0.5948369023
         1        74         0         0       -0.1834951712       -0.3282435937        0.0000000000        0.0000000000       -0.1834951712       -0.3282435937        1.0014916450       -0.0685507827
         1        75         0         0       -0.1767425358        0.9020622318        0.0000000000        0.0000000000       -0.1767425358        0.9020622318        0.2743008411        0.7695252182
         1        76         0         0        0.0775242157       -0.0513040026        0.0000000000        0.0000000000        0.0775242157       -0.0513040026        1.3112108028        0.6224548999
         1        77         0         0        0.3158040857       -0.2029519724        0.0000000000        0.0000000000        0.3158040857       -0.2029519724        0.6420800964        0.4026345805
         1        78         0         0       -0.1318155000       -0.3839164024        0.0000000000        0.0000000000       -0.1318155000       -0.3839164024        0.5625116992       -0.6662015339
         1        79         0         0        0.3232742447       -0.1433891383        0.0000000000        0.0000000000        0.3232742447       -0.1433891383        0.4656311942       -1.3499380719
         1        80         0         0       -0.4791717441       -0.6569841955        0.0000000000        0.0000000000       -0.4791717441       -0.6569841955       -0.4199634695       -0.3910664653
         1        81         0         0       -0.3363957774       -0.3809230237        0.0000000000        0.0000000000       -0.3363957774       -0.3809230237       -0.3489977094       -0.8052458853
         1        82         0         0       -0.1066092391        0.5508139329        0.0000000000        0.0000000000       -0.1066092391        0.5508139329        0.8533694796        0.0507551904
         1        83         0         0        0.3543039355        0.4060133332        0.0000000000        0.0000000000        0.3543039355        0.4060133332        1.4852846984        0.2956471333
         1        84         0         0       -0.4354224022        0.6121750776        0.0000000000        0.0000000000       -0.4354224022        0.6121750776       -0.9314116372        0.8529237972
         1        85         0         0        0.4861268871        0.7100582649        0.0000000000        0.0000000000        0.4861268871        0.7100582649       -0.0141716328        1.6314214546
         1        86         0         0        0.6458598889        0.2301283049        0.0000000000        0.0000000000        0.6458598889        0.2301283049        0.7646223373       -0.7185122154
         1        87         0         0       -0.4066575098        0.5147416938        0.0000000000        0.0000000000       -0.4066575098        0.5147416938        0.0782677219        0.0412809888
         1        88         0         0       -0.6186385591       -0.2271183191        0.0000000000        0.0000000000       -0.6186385591       -0.2271183191       -0.4198853280        1.1279905335
         1        89         0         0        0.1463509428        0.1636448939        0.0000000000        0.0000000000        0.1463509428        0.1636448939       -0.6163921376        0.5689536676
         1        90         0         0        0.0921081089        1.1402351519        0.0000000000        0.0000000000        0.0921081089        1.1402351519        0.0298560748        0.4278690132
         1        91         0         0       -0.0232797803       -0.1217671298        0.0000000000        0.0000000000       -0.0232797803       -0.1217671298        0.5209310890       -0.6041922804
         1        92         0         0        0.0305121956       -0.4532343131        0.0000000000        0.0000000000        0.0305121956       -0.4532343131        0.1951203984       -0.5471231255
         1        93         0         0        0.0430779346       -0.2610613249        0.0000000000        0.0000000000        0.0430779346       -0.2610613249       -0.6190112766       -1.0799821578
         1        94         0         0       -1.0645902114        0.5186021708        0.0000000000        0.0000000000       -1.0645902114        0.5186021708       -0.4585687926        0.6380646341
         1        95         0         0        1.3736933053        0.3125150982        0.0000000000        0.0000000000        1.3736933053        0.3125150982        1.7599071711        1.1546812853
         1        96         0         0       -0.5611736914        0.8887235161        0.0000000000        0.0000000000       -0.5611736914        0.8887235161       -1.1519392621        1.3182393411
