Generation     Indiv    Father    Mother       bvNormUnres1        bvNormRestr1       ddNormUnres1        ddNormRestr1       gvNormUnres1        gvNormRestr1       phenoNormUnres1     phenoNormRestr1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         1         1         0         0        0.2204813065        1.3920516735        0.0000000000        0.0000000000        0.2204813065        1.3920516735       -0.2992105213        0.4420407395
         1         2         0         0       -1.0799579665       -0.3605442909        0.0000000000        0.0000000000       -1.0799579665       -0.3605442909       -1.5838199659       -1.3496661563
         1         3         0         0       -0.1773641828       -0.4726684907        0.0000000000        0.0000000000       -0.1773641828       -0.4726684907       -1.2197612149        0.2791637685
         1         4         0         0       -0.1387161605       -0.4757429341        0.0000000000        0.0000000000       -0.1387161605       -0.4757429341       -0.2099675844       -0.6408066836
         1         5         0         0        0.4968062822        0.8985401867        0.0000000000        0.0000000000        0.4968062822        0.8985401867        0.7999113805        1.2167636139
         1         6         0         0       -0.1901205615       -0.3989533332        0.0000000000        0.0000000000       -0.1901205615       -0.3989533332       -0.9423492846       -1.5464027944
         1         7         0         0        0.0706816933        0.8377070062        0.0000000000        0.0000000000        0.0706816933        0.8377070062        1.2641955685        1.5948706351
         1         8         0         0        0.1832477079       -0.0251850948        0.0000000000        0.0000000000        0.1832477079       -0.0251850948        0.9074573338       -0.0052527395
         1         9         0         0        0.2762325123       -0.6584414715        0.0000000000        0.0000000000        0.2762325123       -0.6584414715        0.3593612464       -1.2511074520
         1        10         0         0       -0.2855495129        0.1844807262        0.0000000000        0.0000000000       -0.2855495129        0.1844807262       -1.0481455585       -0.0550983604
         1        11         0         0        0.7097711965        0.0198748107        0.0000000000        0.0000000000        0.7097711965        0.0198748107        0.6301301447       -0.5232985781
         1        12         0         0        0.1045267154       -0.8720514632        0.0000000000        0.0000000000        0.1045267154       -0.8720514632       -0.7672244823       -2.2947146381
         1        13         0         0        0.3402371814       -0.6168403662        0.0000000000        0.0000000000        0.3402371814       -0.6168403662        0.0113699482       -1.7828534052
         1        14         0         0        0.1246319333        0.3191478796        0.0000000000        0.0000000000        0.1246319333        0.3191478796       -1.5034373596        0.1793474193
         1        15         0         0        0.2892917252       -0.2936684374        0.0000000000        0.0000000000        0.2892917252       -0.2936684374        0.9005813330       -0.3842775388
         1        16         0         0       -0.3542502484        0.2438876024        0.0000000000        0.0000000000       -0.3542502484        0.2438876024       -0.3859950988       -0.0119848983
         1        17         0         0       -0.5851259472        0.2276048495        0.0000000000        0.0000000000       -0.5851259472        0.2276048495       -0.1006474528        1.5917456530
         1        18         0         0       -0.5250636965        0.6397472668        0.0000000000        0.0000000000       -0.5250636965        0.6397472668       -0.2081530949        1.4216782520
         1        19         0         0        0.3272122281        0.0151025744        0.0000000000        0.0000000000        0.3272122281        0.0151025744        0.0168281174       -0.2580897957
         1        20         0         0       -0.3546422460       -0.6213520131        0.0000000000        0.0000000000       -0.3546422460       -0.6213520131       -0.8193388469       -0.5903402722
         1        21         0         0       -0.4396590547       -0.3670664919        0.0000000000        0.0000000000       -0.4396590547       -0.3670664919        0.0810831670       -0.5833615250
         1        22         0         0        0.0140351238       -0.0469152279        0.0000000000        0.0000000000        0.0140351238       -0.0469152279        0.1364879361       -0.5828885590
         1        23         0         0        0.4935527454       -0.2811633226        0.0000000000        0.0000000000        0.4935527454       -0.2811633226        0.2112133776        0.5400368271
         1        24         0         0        0.0422593843       -0.0779449595        0.0000000000        0.0000000000        0.0422593843       -0.0779449595       -0.9174577024       -1.1077864053
         1        25         0         0        1.0194005805        0.2545318509        0.0000000000        0.0000000000        1.0194005805        0.2545318509        1.7534807915        0.6937237507
         1        26         0         0       -0.6121060281       -0.1068407468        0.0000000000        0.0000000000       -0.6121060281       -0.1068407468       -1.2201902163        0.4505331793
         1        27         0         0        0.1547310555        0.0628738304        0.0000000000        0.0000000000        0.1547310555        0.0628738304        0.2192819368       -0.4216028969
         1        28         0         0       -0.6297657595        0.7967533233        0.0000000000        0.0000000000       -0.6297657595        0.7967533233       -0.8403703904        0.6115678105
         1        29         0         0       -1.2283244212        0.1834035843        0.0000000000        0.0000000000       -1.2283244212        0.1834035843       -1.1161957466       -0.3240146483
         1        30         0         0        0.3925204020       -0.6848264144        0.0000000000        0.0000000000        0.3925204020       -0.6848264144        0.2019913756       -0.4266026620
         1        31         0         0        0.0759525883       -0.1596970815        0.0000000000        0.0000000000        0.0759525883       -0.1596970815        1.2838311036       -0.5290092222
         1        32         0         0       -0.7435852636       -0.6632564218        0.0000000000        0.0000000000       -0.7435852636       -0.6632564218       -0.3462245253        0.1052078439
         1        33         0         0       -0.1271532865       -0.7745727770        0.0000000000        0.0000000000       -0.1271532865       -0.7745727770       -0.2274501438       -2.5224241488
         1        34         0         0       -0.4789437465       -0.5448934374        0.0000000000        0.0000000000       -0.4789437465       -0.5448934374       -0.9207751475       -0.3756170979
         1        35         0         0       -0.4353033096       -0.2993356560        0.0000000000        0.0000000000       -0.4353033096       -0.2993356560       -0.8485151684       -0.3019136773
         1        36         0         0        0.1351130930        0.1087167722        0.0000000000        0.0000000000        0.1351130930        0.1087167722        0.3455957788       -0.6609430067
         1        37         0         0        0.4353384162        0.5623877051        0.0000000000        0.0000000000        0.4353384162        0.5623877051       -1.0240649986        1.0910726784
         1        38         0         0        0.5456642563       -0.3572330826        0.0000000000        0.0000000000        0.5456642563       -0.3572330826       -0.3095132357       -0.7680744646
         1        39         0         0        0.0770729148        0.2924918805        0.0000000000        0.0000000000        0.0770729148        0.2924918805        0.0384414798        0.0295263529
         1        40         0         0       -0.3477355652       -0.2925402791        0.0000000000        0.0000000000       -0.3477355652       -0.2925402791       -0.7359925790        0.4337178533
         1        41         0         0       -0.3521921660        0.4877453233        0.0000000000        0.0000000000       -0.3521921660        0.4877453233       -0.6740742550        0.5109494765
         1        42         0         0       -0.3284664522        0.1661182342        0.0000000000        0.0000000000       -0.3284664522        0.1661182342       -0.5068620028       -0.3522735684
         1        43         0         0       -0.4935042820       -0.1061797759        0.0000000000        0.0000000000       -0.4935042820       -0.1061797759        0.1146278394       -0.7326542624
         1        44         0         0        0.0734885016        0.8636882120        0.0000000000        0.0000000000        0.0734885016        0.8636882120        0.1278822268        0.3226857376
         1        45         0         0        0.4610110118       -0.9042429933        0.0000000000        0.0000000000        0.4610110118       -0.9042429933        1.9849342333        0.0106583052
         1        46         0         0        0.3156270480        1.0404297690        0.0000000000        0.0000000000        0.3156270480        1.0404297690       -0.2416441029        1.9975524447
         1        47         0         0       -0.0826864115        0.3846330914        0.0000000000        0.0000000000       -0.0826864115        0.3846330914       -0.0336263751       -0.1232149388
         1        48         0         0        0.2287044221       -0.2354189666        0.0000000000        0.0000000000        0.2287044221       -0.2354189666        0.6278039425       -0.5648636012
         1        49         0         0       -0.0435324140        0.1334614815        0.0000000000        0.0000000000       -0.0435324140        0.1334614815        0.3472282236        0.0425447325
         1        50         0         0        0.6629530799        1.2855053964        0.0000000000        0.0000000000        0.6629530799        1.2855053964        2.1826125604        0.4181682751
         1        51         0         0       -0.6327233626       -0.7368427315        0.0000000000        0.0000000000       -0.6327233626       -0.7368427315        0.2638934449       -0.3316579723
         1        52         0         0        0.5053125967       -0.6485948175        0.0000000000        0.0000000000        0.5053125967       -0.6485948175        1.3102782412        0.0960812848
         1        53         0         0        0.8824459162        0.2854214313        0.0000000000        0.0000000000        0.8824459162        0.2854214313        0.1489746974       -0.0907370040
         1        54         0         0        0.2354709573        0.0206287795        0.0000000000        0.0000000000        0.2354709573        0.0206287795       -0.5234894185       -0.0146634689
         1        55         0         0       -0.2465448687        0.1350912296        0.0000000000        0.0000000000       -0.2465448687        0.1350912296       -0.1721202047        1.7360496331
         1        56         0         0        0.3649462589       -0.3779848043        0.0000000000        0.0000000000        0.3649462589       -0.3779848043        0.7056838131       -0.2190412830
         1        57         0         0        0.5164291965        0.0447773371        0.0000000000        0.0000000000        0.5164291965        0.0447773371        1.0859001656       -0.1393987420
         1        58         0         0        0.2048569812       -0.3876417107        0.0000000000        0.0000000000        0.2048569812       -0.3876417107       -0.2279772436       -0.9194328629
         1        59         0         0       -0.5984579853       -0.7206027095        0.0000000000        0.0000000000       -0.5984579853       -0.7206027095       -0.0515408657       -1.3099598589
         1        60         0         0        0.2968443474        0.1163768466        0.0000000000        0.0000000000        0.2968443474        0.1163768466        1.0851762178        1.8903151289
         1        61         0         0        0.2642377251        0.0109210022        0.0000000000        0.0000000000        0.2642377251        0.0109210022       -0.6174432630        1.0018193350
         1        62         0         0        0.4944808463       -1.0554534409        0.0000000000        0.0000000000        0.4944808463       -1.0554534409        0.8707051390       -0.5375107501
         1        63         0         0        0.0063249581       -0.3668023063        0.0000000000        0.0000000000        0.0063249581       -0.3668023063       -0.2257537852        0.7900432730
         1        64         0         0       -0.4346758955        0.0617372742        0.0000000000        0.0000000000       -0.4346758955        0.0617372742       -1.1564206612        0.1101832608
         1        65         0         0       -0.1362016596        0.7678503351        0.0000000000        0.0000000000       -0.1362016596        0.7678503351        0.0750117169        0.0233095573
         1        66         0         0        0.3449156790       -0.7340782411        0.0000000000        0.0000000000        0.3449156790       -0.7340782411        1.3511738287       -0.6500173321
         1        67         0         0        0.1358229397       -0.3519804656        0.0000000000        0.0000000000        0.1358229397       -0.3519804656        1.0374337987       -0.5651588247
         1        68         0         0       -0.4882090819       -0.4814573736        0.0000000000        0.0000000000       -0.4882090819       -0.4814573736       -1.6391976061       -1.1005344044
         1        69         0         0        0.1132300863        0.7745918110        0.0000000000        0.0000000000        0.1132300863        0.7745918110        1.1371434645       -0.1092098056
         1        70         0         0        0.2314799477       -0.2220654850        0.0000000000        0.0000000000        0.2314799477       -0.2220654850        1.0584231350        0.5437195033
         1        71         0         0        0.0754302662       -0.2620117183        0.0000000000        0.0000000000        0.0754302662       -0.2620117183        0.7201024557       -0.5386160777
         1        72         0         0        0.2210167205       -0.0338761952        0.0000000000        0.0000000000        0.2210167205       -0.0338761952        0.0506042869        0.5444725096
         1        73         0         0       -0.2312474285        0.0604285662        0.0000000000        0.0000000000       -0.2312474285        0.0604285662       -0.3229497366        1.0957056252
         1        74         0         0        0.1917340725       -0.2622256028        0.0000000000        0.0000000000        0.1917340725       -0.2622256028        0.1115197094        0.3542041756
         1        75         0         0       -0.2006694885       -0.2659190166        0.0000000000        0.0000000000       -0.2006694885       -0.2659190166       -0.3451620680       -0.5796934029
         1        76         0         0       -0.5170873888        0.2743370407        0.0000000000        0.0000000000       -0.5170873888        0.2743370407        0.7774196251        0.2279857753
         1        77         0         0        0.2831798712       -0.5740176126        0.0000000000        0.0000000000        0.2831798712       -0.5740176126       -0.0796879466        0.1456001891
         1        78         0         0        0.4327685271        0.5625067633        0.0000000000        0.0000000000        0.4327685271        0.5625067633        0.2314484257        0.3524667779
         1        79         0         0       -0.2600530483        0.0221006729        0.0000000000        0.0000000000       -0.2600530483        0.0221006729       -0.8975458736        1.1445984515
         1        80         0         0       -0.0596254079       -0.1899146755        0.0000000000        0.0000000000       -0.0596254079       -0.1899146755        0.8778998153       -0.6497420564
         1        81         0         0       -0.2088721021        0.4830569820        0.0000000000        0.0000000000       -0.2088721021        0.4830569820        0.2731698082       -0.2770575823
         1        82         0         0       -0.7083099584       -0.4290760248        0.0000000000        0.0000000000       -0.7083099584       -0.4290760248       -0.9615371653       -0.6759698348
         1        83         0         0       -0.4687535941       -0.2806531539        0.0000000000        0.0000000000       -0.4687535941       -0.2806531539        0.2000775096       -1.0040261806
         1        84         0         0       -0.3611006820        0.7031652131        0.0000000000        0.0000000000       -0.3611006820        0.7031652131        1.2126427902        0.4576859219
         1        85         0         0        0.8358266186        0.6204080138        0.0000000000        0.0000000000        0.8358266186        0.6204080138        0.4727877101        1.3417578804
         1        86         0         0       -0.1540888817        0.2681770033        0.0000000000        0.0000000000       -0.1540888817        0.2681770033        0.3024410989        0.1096403919
         1        87         0         0        0.1864314939       -0.4183952705        0.0000000000        0.0000000000        0.1864314939       -0.4183952705       -0.6638533061       -0.9121367726
