Generation     Indiv    Father    Mother       bvNormUnres1        bvNormRestr1       ddNormUnres1        ddNormRestr1       gvNormUnres1        gvNormRestr1       phenoNormUnres1     phenoNormRestr1                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
         1        51         0         0       -0.2507814589       -0.6530386220        0.0000000000        0.0000000000       -0.2507814589       -0.6530386220       -0.5840065139       -0.8042578610
         1        52         0         0        0.5256424248        0.2257970717        0.0000000000        0.0000000000        0.5256424248        0.2257970717        0.8872854877        0.8200500304
         1        53         0         0        0.9198755269        0.7075661026        0.0000000000        0.0000000000        0.9198755269        0.7075661026        1.2133008666        0.7408699430
         1        54         0         0        0.1344090335       -0.5479063617        0.0000000000        0.0000000000        0.1344090335       -0.5479063617        0.4565053921       -0.9160251745
         1        55         0         0        0.7088922884       -0.0215669120        0.0000000000        0.0000000000        0.7088922884       -0.0215669120        0.7244890420        0.1812184973
         1        56         0         0        0.0959325456       -0.1526465259        0.0000000000        0.0000000000        0.0959325456       -0.1526465259       -1.1136332185       -0.5884965925
         1        57         0         0        1.0246718404        0.6328442144        0.0000000000        0.0000000000        1.0246718404        0.6328442144        0.0740533468        1.1266412983
         1        58         0         0       -0.1447604025       -0.5061969466        0.0000000000        0.0000000000       -0.1447604025       -0.5061969466       -0.3678747547       -0.6390287274
         1        59         0         0       -0.0316461963       -0.1952099456        0.0000000000        0.0000000000       -0.0316461963       -0.1952099456       -0.9302400094       -0.2681471707
         1        60         0         0       -0.1025432991       -0.8288706605        0.0000000000        0.0000000000       -0.1025432991       -0.8288706605       -2.6087203597       -0.7700581558
         1        61         0         0       -0.2492981061       -0.2218111890        0.0000000000        0.0000000000       -0.2492981061       -0.2218111890       -1.3233759088        0.5499801589
         1        62         0         0       -0.8611868826       -0.3600992269        0.0000000000        0.0000000000       -0.8611868826       -0.3600992269        0.2355833055       -0.5616076571
         1        63         0         0        0.7653257641       -0.8333377542        0.0000000000        0.0000000000        0.7653257641       -0.8333377542        1.4609276751       -2.0364574181
         1        64         0         0       -0.2557775712       -0.2077376730        0.0000000000        0.0000000000       -0.2557775712       -0.2077376730       -0.4218258601       -0.4685381175
         1        65         0         0        0.3328031335       -0.4602452589        0.0000000000        0.0000000000        0.3328031335       -0.4602452589        0.0831135312       -0.4236996261
         1        66         0         0        0.7399649778       -0.5450505317        0.0000000000        0.0000000000        0.7399649778       -0.5450505317       -0.5593906069       -0.8444509073
         1        67         0         0       -1.2697148269        0.5084073460        0.0000000000        0.0000000000       -1.2697148269        0.5084073460       -0.5582945024        0.8279642799
         1        68         0         0        1.4711630900       -0.2963712799        0.0000000000        0.0000000000        1.4711630900       -0.2963712799        3.2020817947       -1.1161196216
